content_hash_id,client_hash_id,refresh_probability,avg_impressions,avg_clicks,avg_position
content_98ccb2cdecf1e4d6,client_23a62021009f63c4,1.0,181.76666666666668,1.4666666666666666,16.233386387286554
content_da3caa29c09139b8,client_23a62021009f63c4,1.0,136.06666666666666,0.3333333333333333,38.367503841826675
content_e02c3bf8013fef4e,client_23a62021009f63c4,1.0,117.33333333333333,0.3,39.534859174595766
content_e8a1d3f58b65acd3,client_23a62021009f63c4,1.0,143.16666666666666,0.8,23.143828914422397
content_202c2572bbaf3306,client_23a62021009f63c4,1.0,113.03333333333333,0.36666666666666664,23.545997719345866
content_354e3702719e0143,client_e547b89c05043229,1.0,214.2,0.2,20.334785891614956
content_a218e3736b509ae4,client_e547b89c05043229,1.0,116.8,0.23333333333333334,18.568629847939384
content_70dee8ef5cd22ccb,client_23a62021009f63c4,1.0,473.2,2.3666666666666667,16.279538602078826
content_d91d3e5ac5c9ec41,client_23a62021009f63c4,1.0,146.43333333333334,0.2,39.025482273865705
content_2f98442c19c40fbf,client_23a62021009f63c4,1.0,345.0,1.1,25.56804550782947
content_3455e711fb9ed498,client_23a62021009f63c4,1.0,141.93333333333334,0.3333333333333333,19.986491144198855
content_a620ead36c411b4d,client_23a62021009f63c4,1.0,143.6,0.4,29.212197955139935
content_3418e48c3ce87f76,client_23a62021009f63c4,1.0,356.23333333333335,0.4666666666666667,40.747799783041074
content_c7e847c97e1a5a0e,client_e547b89c05043229,1.0,114.86666666666666,0.5333333333333333,16.468267463141995
content_7bd6159ffae929b0,client_23a62021009f63c4,1.0,102.86666666666666,0.5666666666666667,18.27105347670693
content_1354bf36b3914fc1,client_23a62021009f63c4,1.0,155.63333333333333,0.5,34.296163535445274
content_8a2cb6dacd4fa7fc,client_23a62021009f63c4,1.0,104.6,0.36666666666666664,28.767086200104334
content_d7c273ebeb29dc8e,client_23a62021009f63c4,1.0,225.5,0.7,24.403481843725377
content_04280acc2eed61c5,client_23a62021009f63c4,1.0,183.06666666666666,0.8666666666666667,19.889609281121185
content_6faedaa6510f807f,client_23a62021009f63c4,1.0,583.5,1.1333333333333333,24.48119177464498
content_842ebed762e220e0,client_23a62021009f63c4,1.0,130.36666666666667,0.3,25.11699128593129
content_0579c88390cb227c,client_23a62021009f63c4,1.0,182.53333333333333,0.6333333333333333,40.53663762777155
content_6b31bfdb873e9676,client_23a62021009f63c4,1.0,155.73333333333332,0.26666666666666666,37.05461933351517
content_97e3d3230ef0dc35,client_23a62021009f63c4,1.0,261.7,0.5,35.36060692848516
content_37a08543cbc79f83,client_23a62021009f63c4,1.0,131.2,0.3,28.959694712688954
content_f480ff31406cea0b,client_23a62021009f63c4,1.0,202.5,0.4,20.39773812204245
content_5f20a7e522d77325,client_23a62021009f63c4,1.0,287.0,0.7333333333333333,19.89449172686831
content_a75779fcdac2f40b,client_23a62021009f63c4,1.0,210.16666666666666,0.3,35.30079614128387
content_bf0166f71253c711,client_23a62021009f63c4,1.0,400.6666666666667,1.0333333333333334,18.848439083773943
content_f09e440aefd7aa8c,client_e547b89c05043229,1.0,573.2,0.43333333333333335,28.825947931575048
content_574dfbb3f5ebfde9,client_23a62021009f63c4,1.0,388.6333333333333,0.6333333333333333,21.037937456232495
content_da53383a01f5fbcb,client_23a62021009f63c4,1.0,193.63333333333333,0.3,22.06284103907029
content_9001c0fe355560f2,client_23a62021009f63c4,1.0,122.23333333333333,0.6333333333333333,30.84384051561947
content_3bed047510c5d9d2,client_23a62021009f63c4,1.0,231.23333333333332,1.2666666666666666,25.68495622817338
content_383d0e709b8447a8,client_23a62021009f63c4,1.0,548.4666666666667,0.3333333333333333,30.660998738386624
content_fb155d81142b5e81,client_23a62021009f63c4,1.0,137.93333333333334,1.3666666666666667,17.98875172907013
content_4f20bf99ad8a4c17,client_23a62021009f63c4,1.0,823.1666666666666,1.2333333333333334,30.10717358669696
content_15c216b7f06e2d03,client_23a62021009f63c4,1.0,135.43333333333334,0.26666666666666666,22.487315590766414
content_4c064cab319a96a7,client_23a62021009f63c4,1.0,214.26666666666668,1.1,21.69562383237356
content_c61235ca943092f1,client_23a62021009f63c4,1.0,155.96666666666667,0.1,47.47131857211645
content_07d18b5532a914ab,client_23a62021009f63c4,1.0,292.0,0.7333333333333333,20.29477669758181
content_a54b7d0f2392631a,client_23a62021009f63c4,1.0,518.2666666666667,0.9666666666666667,17.889456997801187
content_f5fccee5573f0c8e,client_23a62021009f63c4,1.0,343.3,0.26666666666666666,27.11502211750579
content_2626b871a221bc5f,client_23a62021009f63c4,1.0,253.0,0.43333333333333335,30.656007239538287
content_35b0acdb8f7a6e04,client_23a62021009f63c4,1.0,403.26666666666665,2.3666666666666667,15.683881681849533
content_37ac00d0bd8d05e6,client_23a62021009f63c4,1.0,198.3,0.4,37.4969563058124
content_4f31b9dd835d5057,client_23a62021009f63c4,1.0,491.8333333333333,1.7666666666666666,17.54583136869992
content_88ebc555845b1a47,client_23a62021009f63c4,1.0,492.03333333333336,1.1,18.129935657930034
content_9194f062566b01f9,client_23a62021009f63c4,1.0,176.2,0.8333333333333334,20.02162873838064
content_3deec16b68aeb0b9,client_23a62021009f63c4,1.0,133.5,0.2,17.090460356251683
content_b82fe9f8a98d53f6,client_23a62021009f63c4,1.0,122.63333333333334,0.43333333333333335,42.061187427030504
content_57fdeaf75fb2a5f0,client_23a62021009f63c4,1.0,635.8666666666667,1.4333333333333333,15.528016627719474
content_a8cc67fa7838ad00,client_23a62021009f63c4,1.0,140.53333333333333,0.23333333333333334,33.95797563564658
content_c866b29e81c2b999,client_23a62021009f63c4,1.0,141.83333333333334,0.9,29.890134650433787
content_9ef24b1ba8da61f5,client_23a62021009f63c4,1.0,486.93333333333334,1.6,17.65808891544866
content_18737c0c09d3515a,client_23a62021009f63c4,1.0,440.8333333333333,2.3,15.480985683097973
content_cee4cb4263ca6a89,client_23a62021009f63c4,1.0,168.76666666666668,1.0666666666666667,21.08956602460848
content_6486239516a186d7,client_23a62021009f63c4,1.0,1272.0666666666666,1.5666666666666667,24.884339708641107
content_25706b46826c0070,client_23a62021009f63c4,1.0,267.76666666666665,0.7333333333333333,27.908642807583547
content_a61024c19ae900c8,client_e547b89c05043229,1.0,111.6,0.26666666666666666,23.949071887740114
content_e23909f72d8ba18e,client_23a62021009f63c4,1.0,139.06666666666666,0.3,23.579963875097974
content_2981fbcbf1b10cf6,client_23a62021009f63c4,1.0,217.8,0.6333333333333333,31.126732834460867
content_6fec9ea21e08d607,client_23a62021009f63c4,1.0,161.1,0.6,15.705928664296767
content_91ec4eaa08a5d3ee,client_23a62021009f63c4,1.0,123.83333333333333,0.43333333333333335,28.38148115994261
content_43cfce67e23dc4b0,client_23a62021009f63c4,1.0,831.1333333333333,1.4333333333333333,26.255885301625888
content_4a662bd8e7a490bd,client_23a62021009f63c4,1.0,128.9,0.5,43.06404649321963
content_fd65a28251a8c981,client_23a62021009f63c4,1.0,142.76666666666668,0.2,22.78720752998387
content_775c9d02b262a51b,client_23a62021009f63c4,1.0,114.1,0.7333333333333333,17.20388210461715
content_c3f0019d65ca9b79,client_23a62021009f63c4,1.0,295.73333333333335,1.3333333333333333,15.617709733966988
content_919a462570b3682a,client_23a62021009f63c4,1.0,110.3,0.5,23.58897713894547
content_df47d1b976106de4,client_23a62021009f63c4,1.0,1650.8333333333333,1.7,18.510717015608552
content_eef15ca561c0e541,client_23a62021009f63c4,1.0,120.03333333333333,0.8,22.385473871318208
content_4a96566147ced926,client_23a62021009f63c4,1.0,235.2,0.36666666666666664,16.41843481208216
content_3020ac1ba06614ab,client_23a62021009f63c4,1.0,242.06666666666666,0.5,26.856594888205603
content_f377e1cf40f511f8,client_23a62021009f63c4,1.0,144.16666666666666,0.13333333333333333,32.40557162383708
content_f6ec15de432408a3,client_23a62021009f63c4,1.0,129.66666666666666,0.6,19.739502442557832
content_fb26a92e7b664839,client_23a62021009f63c4,1.0,144.46666666666667,0.4,37.144952725364064
content_75e6f659c4d5f2a3,client_23a62021009f63c4,1.0,122.2,0.23333333333333334,17.280054921736262
content_4ae1505344734f99,client_23a62021009f63c4,1.0,114.4,0.3333333333333333,22.547508047992817
content_491c0950e52d7e85,client_86ebc2f12c01f586,1.0,120.38461538461539,0.5384615384615384,22.66903096783401
content_93df57f90123f58a,client_23a62021009f63c4,1.0,108.8,0.8666666666666667,28.827249789965567
content_51580bd392856fcb,client_23a62021009f63c4,1.0,129.33333333333334,0.13333333333333333,32.86644049150329
content_a39bb3a353bc2c78,client_23a62021009f63c4,1.0,161.5,0.3,27.462398644497295
content_f601df3f6df3f626,client_23a62021009f63c4,1.0,136.1,0.26666666666666666,31.744942422039532
content_0357ab65a0218b56,client_23a62021009f63c4,1.0,771.6666666666666,1.5,18.095191045391452
content_e180cfed32399e5a,client_23a62021009f63c4,1.0,407.5,0.36666666666666664,35.822659706078824
content_605169c51403d450,client_23a62021009f63c4,1.0,246.4,0.3,50.11943911501309
content_3394e3634c1ca98d,client_23a62021009f63c4,1.0,150.96666666666667,0.43333333333333335,22.816598360481795
content_e53aef0ca93a8ed1,client_23a62021009f63c4,1.0,264.1333333333333,1.3333333333333333,32.762893305382235
content_c00b0454a3e79828,client_23a62021009f63c4,1.0,717.0333333333333,1.0333333333333334,28.784482366553917
content_a38f19c31b4b1ad4,client_23a62021009f63c4,1.0,278.23333333333335,0.6666666666666666,28.326366804713462
content_da6a086e59d09b2e,client_23a62021009f63c4,1.0,222.9,0.2,34.27234157728497
content_d1fea23b7e02333a,client_23a62021009f63c4,1.0,148.8,0.9,33.396345595751605
content_7aa1533b112c76d7,client_23a62021009f63c4,1.0,163.7,0.26666666666666666,31.804621094831838
content_d217e24b903e40a5,client_23a62021009f63c4,1.0,133.33333333333334,0.3333333333333333,27.52457095286002
content_52829ce47ef1be6d,client_23a62021009f63c4,1.0,102.46666666666667,0.26666666666666666,38.19678876963928
content_1ec0ff82bb04c729,client_e547b89c05043229,1.0,124.8,0.3333333333333333,19.94539664710184
content_9b48b09518511eb2,client_e547b89c05043229,1.0,166.33333333333334,0.4,16.29177748941853
content_4fe94bdfd75c38f9,client_23a62021009f63c4,1.0,174.56666666666666,0.43333333333333335,39.911468053411895
content_91a2edfa51b3a3b3,client_23a62021009f63c4,1.0,478.23333333333335,0.9333333333333333,39.03581096407758
content_1972fd3b867fbe1d,client_23a62021009f63c4,1.0,251.7,0.5333333333333333,21.222141730243006
content_7194f35ed434d1ec,client_23a62021009f63c4,1.0,103.93333333333334,0.43333333333333335,16.880211655596728
content_c39e40af953bd2a1,client_23a62021009f63c4,1.0,533.3666666666667,2.066666666666667,21.951021812903146
content_f67c5e29ac30debb,client_23a62021009f63c4,1.0,220.66666666666666,0.5333333333333333,30.40149149363967
content_470452306c4b17f2,client_23a62021009f63c4,1.0,153.13333333333333,0.2,28.242802862515717
content_4b6a85d32974c6c6,client_23a62021009f63c4,1.0,189.2,0.3,26.692950379924756
content_a2a286258ce3f1f8,client_20259bd6705d81d4,1.0,106.6,0.36666666666666664,16.941168080968325
content_7b8330174816ff01,client_23a62021009f63c4,1.0,476.3333333333333,0.6666666666666666,26.55036753145878
content_3a37c4e8243df36e,client_23a62021009f63c4,1.0,586.2666666666667,1.7333333333333334,15.262793693887062
content_771284f2970d41c2,client_23a62021009f63c4,1.0,161.7,0.43333333333333335,29.848627952806034
content_dcb93290b018da0a,client_23a62021009f63c4,1.0,186.56666666666666,0.3,18.95985776265853
content_9ff6f06bd73932ea,client_23a62021009f63c4,1.0,152.03333333333333,0.8333333333333334,26.77475986432796
content_2f07c93433632aa7,client_23a62021009f63c4,1.0,155.03333333333333,1.0333333333333334,25.73929995387357
content_a87500d3def4a554,client_23a62021009f63c4,1.0,347.53333333333336,0.6333333333333333,33.9646334374414
content_28a2db61ca8bb267,client_23a62021009f63c4,1.0,628.1333333333333,0.8333333333333334,26.25526812510389
content_03595023d8be03d1,client_23a62021009f63c4,1.0,128.4,0.9666666666666667,21.157574744909592
content_b822bf87b3a60b9a,client_23a62021009f63c4,1.0,110.1,0.2,25.861788494115352
content_9b64151b74ead4ef,client_23a62021009f63c4,1.0,196.83333333333334,0.3,30.066490201010158
content_a475f72b23171a96,client_23a62021009f63c4,1.0,129.46666666666667,0.8333333333333334,27.076974771787444
content_ac28bf5f5b1fc9c7,client_23a62021009f63c4,1.0,271.96666666666664,0.2,38.53639582931108
content_f87b08e3ac5a62b7,client_23a62021009f63c4,1.0,514.1666666666666,0.8,25.10894785492791
content_53d69ff20ff787de,client_23a62021009f63c4,1.0,223.2,0.23333333333333334,51.78373636445792
content_7050d6cf03557822,client_23a62021009f63c4,1.0,377.6333333333333,0.6,46.865351927424065
content_bdb574e331e29226,client_23a62021009f63c4,1.0,209.86666666666667,0.8333333333333334,20.483708587457947
content_e7517465fc19e1cd,client_23a62021009f63c4,1.0,179.56666666666666,1.3333333333333333,34.565654170966035
content_73325ca66a8a63cc,client_e547b89c05043229,1.0,170.93333333333334,0.7,18.66128894619432
content_7445403c3bfb2c34,client_23a62021009f63c4,1.0,786.6,2.2,18.474431032455264
content_bb8b52b480143336,client_e547b89c05043229,1.0,135.56666666666666,0.4666666666666667,18.928346597332773
content_61703e3b8917b33f,client_23a62021009f63c4,1.0,122.56666666666666,0.5,17.661551313443344
content_7e964af93c31a536,client_23a62021009f63c4,1.0,105.2,0.2,45.33896093310174
content_bf8143f361ac7d0f,client_23a62021009f63c4,1.0,264.26666666666665,0.4666666666666667,20.159337399290937
content_a9567b5b2295e96c,client_23a62021009f63c4,1.0,178.7,0.13333333333333333,36.53318309038364
content_573804af4f4fa09f,client_23a62021009f63c4,1.0,302.26666666666665,0.6333333333333333,34.7929379543054
content_343790fb8e17cfbf,client_23a62021009f63c4,1.0,138.53333333333333,0.26666666666666666,29.152624996172964
content_63c3a5864b29f0b1,client_23a62021009f63c4,1.0,171.93333333333334,0.8333333333333334,30.262633937095984
content_daff04ddcfe23e32,client_23a62021009f63c4,1.0,133.36666666666667,0.7333333333333333,24.833938834214283
content_d95fc005fe63c48a,client_23a62021009f63c4,1.0,179.9,0.5666666666666667,25.05534645474663
content_841f233b4597d75e,client_23a62021009f63c4,1.0,119.66666666666667,0.5,39.75312620864259
content_dac6e127e2821c80,client_e547b89c05043229,1.0,113.13333333333334,0.26666666666666666,32.663365564652906
content_0db843707aa62517,client_23a62021009f63c4,1.0,146.26666666666668,1.5666666666666667,17.702012250142108
content_d12b6ea1c243dcf2,client_23a62021009f63c4,1.0,358.56666666666666,2.1,16.171106906391884
content_d017462918e592a2,client_23a62021009f63c4,1.0,545.6333333333333,1.2333333333333334,21.124345280129933
content_ce0348e5e4c10cf6,client_23a62021009f63c4,1.0,170.9,0.4,19.81457421783401
content_4b564a11fcea8f31,client_23a62021009f63c4,1.0,146.6,0.5333333333333333,18.397357035054036
content_2d5849828d1d9c47,client_23a62021009f63c4,1.0,150.26666666666668,0.5,27.713764014243043
content_1c2d8116e00fbd3c,client_23a62021009f63c4,1.0,157.66666666666666,0.3333333333333333,23.475769343376157
content_a37ef9b3ba9a26ed,client_23a62021009f63c4,1.0,216.9,0.9333333333333333,17.85128571846645
content_d2e7721f9afb8586,client_23a62021009f63c4,1.0,229.23333333333332,0.43333333333333335,37.63742880818677
content_60fa2be855c7c15d,client_23a62021009f63c4,1.0,117.46666666666667,0.26666666666666666,20.521468135842817
content_e1b2be22422f977b,client_23a62021009f63c4,1.0,129.13333333333333,0.26666666666666666,33.40478739494726
content_a9bd755980df01cc,client_23a62021009f63c4,1.0,195.93333333333334,0.3,29.40465804429625
content_54488b3c9ca74731,client_23a62021009f63c4,1.0,201.3,0.2,31.48510358627879
content_82460799b3a3b7b7,client_23a62021009f63c4,1.0,103.83333333333333,0.26666666666666666,16.740227593196114
content_c66c8dc8b8396f3b,client_23a62021009f63c4,1.0,140.73333333333332,0.9,19.075362401480188
content_f41eddade2762f10,client_23a62021009f63c4,1.0,1251.4333333333334,2.533333333333333,19.38880617234288
content_a135fbed89c8c076,client_23a62021009f63c4,1.0,219.36666666666667,1.0666666666666667,30.077705616715058
content_917d2b8a921cc916,client_23a62021009f63c4,1.0,131.53333333333333,0.23333333333333334,40.0791386330302
content_0c2a5c1f1e134faa,client_23a62021009f63c4,1.0,183.53333333333333,0.43333333333333335,28.18277050390723
content_a458c7d98801b833,client_23a62021009f63c4,1.0,156.06666666666666,0.1,41.04771620297955
content_84e8ea28526bae0c,client_23a62021009f63c4,1.0,482.2,0.7,25.413296696612807
content_0d63c64014cffb1b,client_23a62021009f63c4,1.0,136.06666666666666,0.06666666666666667,33.730417653801666
content_fb0c9630d998f5ab,client_23a62021009f63c4,1.0,132.23333333333332,0.3333333333333333,35.04930779947942
content_dfd641f8391ee669,client_23a62021009f63c4,1.0,125.53333333333333,0.9666666666666667,17.30155242301545
content_3df3f32f3fd58dea,client_23a62021009f63c4,1.0,787.6333333333333,2.2333333333333334,29.903833852475298
content_133ac70d81f4b07a,client_23a62021009f63c4,1.0,110.63333333333334,0.26666666666666666,19.913619788217133
content_1bf6dd6ccb7e04ec,client_23a62021009f63c4,1.0,518.4666666666667,0.9,28.72005642915134
content_34b3c919ca9d6fa9,client_23a62021009f63c4,1.0,153.83333333333334,0.8666666666666667,19.743534389182326
content_b0d537325d4af5d2,client_23a62021009f63c4,1.0,100.9,0.43333333333333335,32.55241194632588
content_0b5d0ab50b14a4e0,client_23a62021009f63c4,1.0,151.53333333333333,0.3333333333333333,40.571291389981205
content_66196f0a2266b4de,client_e547b89c05043229,1.0,250.13333333333333,0.6666666666666666,18.74509368747914
content_8fe5b7ccd7ebc433,client_23a62021009f63c4,1.0,277.8,1.9333333333333333,20.77706661419938
content_12aad21f7eb34ddb,client_23a62021009f63c4,1.0,114.73333333333333,0.23333333333333334,30.564789157175856
content_1e7e5a6080e06c57,client_23a62021009f63c4,1.0,118.23333333333333,0.3,27.648649850864732
content_54c980b9335e86c2,client_e547b89c05043229,1.0,174.3,1.2,16.448200508105607
content_a2fcf1a75c6f084a,client_23a62021009f63c4,1.0,214.3,0.13333333333333333,43.835330235624234
content_4cf9b468bb35a45d,client_23a62021009f63c4,1.0,524.2,1.5666666666666667,33.39463208991911
content_ae17766e04de1118,client_23a62021009f63c4,1.0,151.1,0.5333333333333333,30.548272084748767
content_b0e4211ec207c90d,client_23a62021009f63c4,1.0,206.03333333333333,0.36666666666666664,30.234069478714034
content_c5de3d332869994a,client_23a62021009f63c4,1.0,108.33333333333333,0.1,16.912253326810237
content_220b6240dc7145f6,client_23a62021009f63c4,1.0,499.9,0.5333333333333333,18.467243599701177
content_168b91c64165000a,client_e547b89c05043229,1.0,249.2,0.4666666666666667,22.133634000201074
content_d2687681261f4a4a,client_23a62021009f63c4,1.0,281.06666666666666,1.1666666666666667,30.717239951796266
content_96578596f81eb4fc,client_23a62021009f63c4,1.0,378.8666666666667,0.8333333333333334,33.43313196383416
content_95077202f5201337,client_e547b89c05043229,1.0,107.5,0.5666666666666667,16.865067392265907
content_5a9d13c51fe54971,client_e547b89c05043229,1.0,128.4,0.26666666666666666,17.277621496928905
content_e68873f45e65de08,client_23a62021009f63c4,1.0,207.13333333333333,0.7,19.391920592514808
content_cbf6329f0f7d3dac,client_23a62021009f63c4,1.0,112.43333333333334,0.8666666666666667,18.719585822562177
content_422e0ed475b3e1e6,client_23a62021009f63c4,1.0,110.53333333333333,0.5666666666666667,25.572943261670275
content_8b143573408cd5e4,client_23a62021009f63c4,1.0,299.3333333333333,0.4666666666666667,19.187235728624803
content_2b09612d70c629ad,client_23a62021009f63c4,1.0,106.2,0.3333333333333333,18.85168483990094
content_5b72c718a2fa8baa,client_23a62021009f63c4,1.0,105.8,0.8,22.6240648930431
content_4e86c9e8887a066b,client_23a62021009f63c4,1.0,318.4,0.9,28.85554321647029
content_f8d08c31292064e3,client_23a62021009f63c4,1.0,104.76666666666667,0.5,17.70838282681414
content_0873da2c7fdfebf4,client_23a62021009f63c4,1.0,102.1,0.36666666666666664,17.39092059320904
content_4886422604a8fc6d,client_23a62021009f63c4,1.0,376.8333333333333,1.0666666666666667,17.818255190951184
content_fe99c603d37513f8,client_23a62021009f63c4,1.0,123.26666666666667,0.26666666666666666,25.149725223998747
content_8239af50cfd75d26,client_23a62021009f63c4,1.0,369.7,0.16666666666666666,31.191177087701053
content_41932abf133a03d8,client_23a62021009f63c4,1.0,799.7333333333333,3.066666666666667,18.079077239559957
content_a5a73d27dfe43330,client_23a62021009f63c4,1.0,515.9333333333333,1.4666666666666666,24.112451163122888
content_aac555363ac5bcbe,client_e547b89c05043229,1.0,169.8,0.6666666666666666,29.756527454115524
content_464af6ccd01252eb,client_23a62021009f63c4,1.0,111.93333333333334,0.26666666666666666,36.15458888872322
content_7e522d9f5d134863,client_23a62021009f63c4,1.0,159.23333333333332,0.7666666666666667,25.60354509080317
content_101ea49c1a8ea057,client_23a62021009f63c4,1.0,505.06666666666666,1.0,22.400752888507455
content_877c08cf2d1997a1,client_23a62021009f63c4,1.0,1201.8666666666666,1.0,30.940731182997904
content_e0a191fda43bf0fc,client_23a62021009f63c4,1.0,266.1666666666667,0.4,18.96942291835254
content_29fe3e6de4dce95d,client_23a62021009f63c4,1.0,148.33333333333334,0.7,15.329407425272876
content_cadb1599f0743476,client_e547b89c05043229,1.0,268.1,0.3333333333333333,25.389334699621386
content_ba12c4376a65993f,client_23a62021009f63c4,1.0,275.8,0.23333333333333334,26.871857246163994
content_a35e3cf9072c5f94,client_23a62021009f63c4,1.0,184.06666666666666,0.8,22.31535625598997
content_a901f3672a2c834c,client_23a62021009f63c4,1.0,230.3,1.0,16.65198885887703
content_a2e4876c642b6bdb,client_23a62021009f63c4,1.0,123.26666666666667,0.3333333333333333,27.271276208690832
content_a742ca25a2975130,client_e547b89c05043229,1.0,145.76666666666668,0.13333333333333333,44.211355839264634
content_867b0ab6b5598046,client_23a62021009f63c4,1.0,241.8,1.1666666666666667,19.088962687126067
content_df1dad1c3446dec0,client_23a62021009f63c4,1.0,235.83333333333334,1.0,20.072561772654034
content_f3c6078420c26896,client_23a62021009f63c4,1.0,112.76666666666667,0.4666666666666667,20.740662993578493
content_84b1167630eb426e,client_23a62021009f63c4,1.0,218.06666666666666,0.26666666666666666,38.38696595688608
content_91f61b79695ad12e,client_23a62021009f63c4,1.0,129.0,0.6333333333333333,19.393455095367145
content_1bc2333143773dd1,client_23a62021009f63c4,1.0,110.66666666666667,0.6,18.78861641528143
